species,country_of_origin,region,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,color,altitude_low_meters,altitude_high_meters,altitude_mean_meters,grading_date,total_cup_points,owner,variety,altitude
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10,10,10,7,0.11,Green,250,250,250,"December 26th, 2013",80.08,cqi taiwan icp cqi台灣合作夥伴,Typica,250 m
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10,10,10,7.08,0.15,None,1300,1300,1300,"September 14th, 2012",80.08,israel eduardo paz garcia,Typica,1300
Arabica,Mexico,escuitla,Washed / Wet,7.25,7.08,7,7.17,7.33,7.17,10,10,10,7.08,0.14,Green,1300,1300,1300,"August 30th, 2012",80.08,federico pacheco perez,Typica,1300
Arabica,Nicaragua,jinotega,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,7,0.1,Green,1250,1250,1250,"June 13th, 2017",80,"comercial internacional exportadora, s.a.",Caturra,1250
Arabica,Myanmar,"doe kwin, pyin oo lwin",Washed / Wet,7.17,7.33,7,7.42,7.17,7,10,10,10,6.92,0,Green,3845,3845,3845,"July 17th, 2015",80,ngu shwe li,Other,3845
Arabica,Mexico,"sierra fraylesca, chiapas",Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,7.42,0,Green,1300,1500,1400,"May 1st, 2014",80,kurt kappeli,Typica,1300 to 1500 meters
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Washed / Wet,7.25,7.25,7.25,7,7.25,7,10,10,10,7,0.11,Green,250,250,250,"December 26th, 2013",80,cqi taiwan icp cqi台灣合作夥伴,Typica,250 m
Arabica,Thailand,thailand,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,7,0,Green,800,800,800,"May 29th, 2013",80,doi tung development project,NA,800++
Arabica,Mexico,coatepec,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10,10,7.25,0.12,Green,1250,1250,1250,"September 10th, 2012",80,pablo enrique martinez gama,Typica,1250
Arabica,Mexico,san miguel del puerto,Washed / Wet,7.08,7.33,7,7.33,7.08,7,10,10,10,7.17,0.11,Green,1100,1100,1100,"September 4th, 2012",80,semiramis casas velazquez,Other,1100
Arabica,Ethiopia,limu,NA,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,0.05,NA,NA,NA,NA,"June 17th, 2010",80,ethiopia commodity exchange,NA,NA
Arabica,Colombia,huila,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,0,Green,NA,NA,NA,"April 23rd, 2015",79.92,federacion nacional de cafeteros,NA,NA
Arabica,United States (Hawaii),kona,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10,10,10,7,0.11,Green,NA,NA,NA,"May 12th, 2014",79.92,eileen koyanagi,Hawaiian Kona,NA
Arabica,Mexico,chiapas,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,0.12,Green,1300,1300,1300,"March 29th, 2013",79.92,calixto guillen vazquez,Bourbon,1300
Arabica,Mexico,"motozintla, chiapas",Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,0.12,Green,1100,1100,1100,"September 11th, 2012",79.92,alejandro garcia palacios,Other,1100
Arabica,Mexico,veracruz,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,0,NA,1100,1100,1100,"August 30th, 2012",79.92,christina dusing,Bourbon,1100
Arabica,Mexico,jaltenango,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,0.11,Green,1100,1100,1100,"July 26th, 2012",79.92,montegrande,Catuai,1100
Arabica,Mexico,coatepec,Natural / Dry,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,0.12,Green,1250,1250,1250,"July 11th, 2012",79.92,pablo enrique martinez gama,Typica,1250
Arabica,Mexico,veracruz,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,0.11,Green,1250,1250,1250,"July 11th, 2012",79.92,jesus carlos cadena valdivia,Mundo Novo,1250
Arabica,United States (Hawaii),kona,NA,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,0.05,NA,NA,NA,NA,"September 22nd, 2011",79.92,kona pacific farmers cooperative,NA,NA
Arabica,Kenya,kiambu,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,0.11,NA,1500,1500,1500,"August 25th, 2017",79.83,kennedy macharia,SL34,1500
Arabica,Guatemala,san marcos,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,0.1,Green,1700,1700,1700,"August 22nd, 2017",79.83,juan luis alvarado romero,Bourbon,1700
Arabica,Nicaragua,jinotega,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,0.11,Green,1250,1250,1250,"March 30th, 2015",79.83,asociación aldea global jinotega,Caturra,1250
Arabica,Mexico,veracruz,Washed / Wet,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,0.12,Green,1300,1300,1300,"July 11th, 2012",79.83,sergio de la vequia bernardi,Typica,1300
Arabica,United States (Hawaii),kona,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,0.12,Blue-Green,NA,NA,NA,"April 5th, 2012",79.83,kona pacific farmers cooperative,Hawaiian Kona,NA
Arabica,Guatemala,oriente,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,0.1,Green,190164,190164,190164,"June 22nd, 2017",79.75,juan luis alvarado romero,Bourbon,1901.64
Arabica,Taiwan,"taiwu township , pingtung county 屏東縣泰武鄉",Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,0,NA,800,1200,1000,"March 21st, 2015",79.75,"lin, che-hao krude 林哲豪",Typica,800-1200
Arabica,Taiwan,"baihe dist., tainan city 臺南市白河區",Washed / Wet,7.08,7.08,7.25,7,7.17,7.17,10,10,10,7,0.1,Blue-Green,500,700,600,"July 28th, 2014",79.75,"lin, che-hao krude 林哲豪",Typica,500-700m
Arabica,Thailand,thailand,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,0.12,Green,800,800,800,"June 16th, 2014",79.75,doi tung development project,NA,800++
Arabica,Peru,huanuco,Washed / Wet,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,0.12,Green,NA,NA,NA,"January 23rd, 2014",79.75,dane loraas,NA,NA
Arabica,Costa Rica,brunca,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,0.1,Bluish-Green,1100,1100,1100,"September 23rd, 2013",79.75,the coffee source inc.,Catuai,1100
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,0.12,Green,1400,1400,1400,"March 29th, 2013",79.75,fredy gordillo reyes,Typica,1400
Arabica,Mexico,chiapas,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,0.13,Green,1022,1022,1022,"March 29th, 2013",79.75,leonides de la cruz lopez,Bourbon,1022
Arabica,Mexico,chiapas,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,0.12,Green,1300,1300,1300,"March 29th, 2013",79.75,calixto guillen vazquez,Bourbon,1300
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,0.14,None,1450,1450,1450,"September 14th, 2012",79.75,israel eduardo paz garcia,Bourbon,1450
Arabica,Mexico,pochutla,Washed / Wet,7.33,7.25,7,7.08,7.08,7,10,10,10,7,0.1,Green,1050,1050,1050,"September 4th, 2012",79.75,alfredo bojalil,Typica,1050
Arabica,Guatemala,antigua,Washed / Wet,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,0,Green,NA,NA,NA,"July 23rd, 2012",79.75,lusso lab,Bourbon,NA
Arabica,Mexico,tuxtla gutierrez,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,0.12,NA,1100,1100,1100,"June 6th, 2012",79.75,montegrande,Typica,1100
Arabica,Guatemala,oriente,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,0.1,Green,1219.2,1219.2,1219.2,"June 22nd, 2017",79.67,juan luis alvarado romero,Bourbon,4000
Arabica,El Salvador,cacahuatique,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,0,Bluish-Green,1250,1250,1250,"March 23rd, 2017",79.67,consejo salvadoreño del café,Bourbon,1250
Arabica,Thailand,thailand,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,0.12,Blue-Green,800,800,800,"June 16th, 2014",79.67,doi tung development project,NA,800++
Arabica,Guatemala,oriente,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,0.11,Green,1310.64,1310.64,1310.64,"June 27th, 2013",79.67,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,0.12,Green,1400,1400,1400,"March 29th, 2013",79.67,fredy gordillo reyes,Typica,1400
Arabica,Mexico,"tenango de doria, hidalgo",Washed / Wet,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,0.13,None,975,975,975,"September 27th, 2012",79.67,saul m. hernandez ramirez,Caturra,975
Arabica,Mexico,"coatepec, coatepec",Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,0,NA,1264,1264,1264,"June 4th, 2012",79.67,alfredo bojalil,Mundo Novo,1264
Arabica,Thailand,NA,NA,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,0,NA,NA,NA,NA,"April 9th, 2010",79.67,doi tung development project,Peaberry,NA
Arabica,Mexico,tepetzingo,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,0.12,None,1250,1250,1250,"September 17th, 2012",79.58,obed rendon ponce,Typica,1250
Arabica,Mexico,la concordia,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,0.13,Green,1550,1550,1550,"August 30th, 2012",79.58,armando luis pohlenz martinez,Caturra,1550
Arabica,Colombia,huila,NA,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,0.1,NA,1800,1800,1800,"February 9th, 2011",79.58,exportadora de cafe condor s.a,NA,1800 msnm
Arabica,Guatemala,"chuva, san marcos",NA,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,0.17,NA,1066.8,1584.96,1325.88,"January 13th, 2011",79.58,carl walker,NA,3500 - 5200 feet
Arabica,Nicaragua,jinotega,Natural / Dry,6.92,6.92,7,7.42,7.25,7,10,10,10,7,0.12,Green,1050,1050,1050,"July 6th, 2015",79.5,cooperativa el gorrion r.l,Caturra,1050
Arabica,Taiwan,nantou,Natural / Dry,6.92,7,7.17,7,7.42,7,10,10,10,7,0,NA,700,700,700,"May 23rd, 2015",79.5,cqi taiwan icp cqi台灣合作夥伴,Typica,700m公尺
Arabica,Colombia,cundinamarca,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,0,Green,1550,1550,1550,"June 21st, 2013",79.5,exportadora de cafe condor s.a,Caturra,1550 msnm
Arabica,Mexico,la concordia,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,0.12,Green,1550,1550,1550,"August 1st, 2012",79.5,armando luis pohlenz martinez,Caturra,1550
Arabica,Mexico,"coatepec, coatepec",Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,0.12,Bluish-Green,1100,1100,1100,"July 11th, 2012",79.5,mario jose fernandez,Typica,1100
Arabica,Guatemala,oriente,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,0.1,Green,1219.2,1219.2,1219.2,"May 13th, 2014",79.42,juan luis alvarado romero,Bourbon,4000 p.s.n.m.
Arabica,Guatemala,oriente,Washed / Wet,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,0.1,Green,1219.2,1219.2,1219.2,"March 31st, 2014",79.42,juan luis alvarado romero,Other,4000 p.s.n.m.
Arabica,Mexico,xicotepec de juarez,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,0.13,Green,800,800,800,"September 11th, 2012",79.42,adriana torres rico quevedo,Typica,800
Arabica,Cote d?Ivoire,cnra station of divo,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,0.13,Bluish-Green,200,200,200,"June 6th, 2017",79.33,rre kunene,NA,200
Arabica,Colombia,pereira,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,0,Green,1200,1200,1200,"January 8th, 2014",79.33,the coffee source inc.,Caturra,1200
Arabica,Mexico,zentla,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,0.14,None,950,950,950,"September 17th, 2012",79.33,eric jesus cordoba arroyo,Typica,950
Arabica,Mexico,zentla,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,0.14,Green,750,750,750,"September 10th, 2012",79.33,eric jesus cordoba arroyo,Typica,750
Arabica,Guatemala,oriente,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,0.11,Green,NA,NA,NA,"January 13th, 2012",79.33,juan luis alvarado romero,Bourbon,NA
Arabica,Taiwan,natou county,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,0.11,Blue-Green,850,850,850,"November 7th, 2014",79.25,"lin, che-hao krude 林哲豪",Typica,850
Arabica,Mexico,veracruz,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,0.13,Green,1000,1000,1000,"September 10th, 2012",79.25,marco virgilio ramirez teliz,Bourbon,1000
Arabica,Guatemala,santa rosa,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,0.1,Green,1219.2,1219.2,1219.2,"August 22nd, 2017",79.17,juan luis alvarado romero,Bourbon,4000
Arabica,Honduras,ocotepeque,Washed / Wet,7.58,7,6.75,6.92,7,6.92,10,10,10,7,0.11,Green,1650,1650,1650,"July 27th, 2017",79.17,janny marlith torres,Catuai,1650
Arabica,Guatemala,occidente,Washed / Wet,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,0.11,Green,1320,1320,1320,"May 23rd, 2016",79.17,juan luis alvarado romero,Bourbon,1320
Arabica,Guatemala,nuevo oriente,Washed / Wet,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,0.11,Green,1300,1800,1550,"June 30th, 2015",79.17,juan luis alvarado romero,Catuai,1300 a 1800 metros sobre el nivel del mar
Arabica,Costa Rica,san rafael,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,0.1,None,NA,NA,NA,"December 10th, 2013",79.17,brent hall,Catuai,NA
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,0.14,None,1550,1550,1550,"September 13th, 2012",79.17,israel eduardo paz garcia,Typica,1550
Arabica,Mexico,yajalon,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,0.14,Green,1450,1450,1450,"August 30th, 2012",79.17,julio cesar robles flores,Typica,1450
Arabica,Mexico,"pluma hidalogo, oaxaca",NA,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,0.01,NA,1200,1200,1200,"April 9th, 2010",79.17,masamichi hiroike,Typica,1200 m
Arabica,Guatemala,san marcos,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,0.1,Green,1700,1700,1700,"August 23rd, 2017",79.08,juan luis alvarado romero,Bourbon,1700
Arabica,United States (Puerto Rico),yauco region,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,0.13,Green,853.44,853.44,853.44,"June 9th, 2014",79.08,german negron,Other,2800 ft
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,0.16,None,1500,1500,1500,"September 13th, 2012",79.08,israel eduardo paz garcia,Typica,1500
Arabica,Mexico,tlacuilotepec,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,0.11,Green,1100,1100,1100,"September 12th, 2012",79.08,juana rodriguez gutierrez,Mundo Novo,1100
Arabica,Mexico,talpa de allende,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,0.1,Bluish-Green,1200,1200,1200,"July 3rd, 2012",79.08,balbino ramirez flores,Typica,1200
Arabica,NA,NA,NA,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,0.1,NA,NA,NA,NA,"March 1st, 2011",79.08,racafe & cia s.c.a,NA,NA
Arabica,Guatemala,oriente,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,0.12,Green,1219.2,1219.2,1219.2,"September 11th, 2014",79,juan luis alvarado romero,Other,4000
Arabica,Honduras,intibuca,Washed / Wet,7,7,7,7,7,7,10,10,10,7,0.11,Green,1350,1350,1350,"April 26th, 2014",79,cafes finos de exportacion s de r.l.,Pacas,1350
Arabica,Peru,san ignacio,Washed / Wet,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,0,NA,1400,1400,1400,"January 8th, 2013",79,sustainable harvest coffee,Typica,1400
Arabica,Mexico,"iliatenco, guerrero",Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,0.12,None,1300,1300,1300,"September 17th, 2012",79,gonzalo de aquino flores,Mundo Novo,1300
Arabica,Mexico,zaragoza itundujia,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,0.14,Green,1550,1550,1550,"September 12th, 2012",79,israel eduardo paz garcia,Typica,1550
Arabica,Mexico,amatenango de la frontera,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,0.14,Green,12,12,12,"August 30th, 2012",79,juan avenamar rodriguez funez,Typica,12oo
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,0.12,Green,1300,1300,1300,"March 12th, 2013",78.92,alfredo bojalil,Typica,1300
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,0.16,None,1400,1400,1400,"September 17th, 2012",78.92,israel eduardo paz garcia,Typica,1400
Arabica,Nicaragua,jalapa,Other,7.17,7,6.92,7,7,7,10,10,10,6.75,0.1,Green,1100,1100,1100,"May 22nd, 2017",78.83,"exportadora atlantic, s.a.",Caturra,1100
Arabica,United States (Hawaii),kona,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,0.12,Green,NA,NA,NA,"January 17th, 2014",78.75,eileen koyanagi,NA,NA
Arabica,Guatemala,oriente,Washed / Wet,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,0.12,Green,1310.64,1310.64,1310.64,"July 5th, 2013",78.75,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,veracruz,Washed / Wet,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,0.14,Green,1320,1320,1320,"August 1st, 2012",78.75,octavio augusto diaz trejo,Typica,1320
Arabica,Mexico,veracruz,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,0.14,None,1250,1250,1250,"July 16th, 2012",78.75,damaso martinez perez,Typica,1250
Arabica,Mexico,"ohuapan, tlaltetela",Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,0.12,NA,1350,1350,1350,"June 6th, 2012",78.75,"productores de especialidad emiliano zapeata, spr.",Bourbon,1350
Arabica,China,yunnan,Washed / Wet,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,0,Green,1850,1850,1850,"April 26th, 2014",78.67,adam ciruli ye,Typica,1850
Arabica,Mexico,yecuatla,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,0.13,None,1150,1150,1150,"September 17th, 2012",78.67,juan garcia hernandez,Caturra,1150
Arabica,Nicaragua,nueva segovia,NA,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,0.1,Green,NA,NA,NA,"February 17th, 2016",78.58,"exportadora atlantic, s.a.",NA,NA
Arabica,Nicaragua,NA,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,0.11,Green,NA,NA,NA,"March 28th, 2015",78.58,"exportadora atlantic, s.a.",NA,NA
Arabica,Guatemala,oriente,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,0.12,Green,1219.2,1219.2,1219.2,"September 4th, 2014",78.58,juan luis alvarado romero,Other,4000 psnm
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,0.1,Green,800,800,800,"July 22nd, 2014",78.58,"lin, che-hao krude 林哲豪",Typica,800m
Arabica,Mexico,tapachula,Washed / Wet,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,0.13,Green,1400,1400,1400,"July 26th, 2012",78.58,alfredo bojalil,Typica,1400
Arabica,Mexico,cofradia de suchitlan,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,0.1,NA,1300,1300,1300,"July 2nd, 2012",78.58,organizaciones de productores de cafe colimense,Typica,1300
Arabica,United States (Hawaii),kona,NA,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,0,NA,NA,NA,NA,"June 21st, 2011",78.58,kona pacific farmers cooperative,NA,NA
Arabica,Mexico,"sierra, chiapas",Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,0,Green,1600,1600,1600,"April 26th, 2014",78.5,kurt kappeli,Bourbon,1600 meters
Arabica,Mexico,villa talea de castro,Washed / Wet,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,0.12,None,1400,1400,1400,"September 14th, 2012",78.5,rosario miguel hernandez,Typica,1400
Arabica,Mexico,los angeles,Washed / Wet,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,0.13,Green,1200,1200,1200,"July 26th, 2012",78.5,francisco ruiz nunez,Caturra,1200
Arabica,Brazil,monte carmelo,Natural / Dry,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,0.12,Green,NA,NA,NA,"December 16th, 2014",78.42,bourbon specialty coffees,Catuai,NA
Arabica,Mexico,zaragoza itundujia,Washed / Wet,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,0.14,None,1500,1500,1500,"September 14th, 2012",78.42,israel eduardo paz garcia,Typica,1500
Arabica,United States (Hawaii),kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,0.1,Bluish-Green,NA,NA,NA,"March 19th, 2014",78.33,eileen koyanagi,Hawaiian Kona,NA
Arabica,Guatemala,oriente,Washed / Wet,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,0.1,Green,1219.2,1219.2,1219.2,"February 27th, 2014",78.33,juan luis alvarado romero,Other,4000 p.s.n.m
Arabica,Guatemala,oriente,Washed / Wet,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,0.11,Green,1310.64,1310.64,1310.64,"February 7th, 2013",78.33,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,"xochitonalco, huautla",Natural / Dry,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,0.13,Green,1300,1300,1300,"September 11th, 2012",78.33,pablo cervantes morelos,Typica,1300
Arabica,Guatemala,oriente,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,0.11,Green,NA,NA,NA,"January 13th, 2012",78.33,juan luis alvarado romero,Bourbon,NA
Arabica,United States (Hawaii),kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,0.11,Green,NA,NA,NA,"January 20th, 2015",78.25,eileen koyanagi,Hawaiian Kona,NA
Arabica,United States (Hawaii),kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,0.11,Green,NA,NA,NA,"May 24th, 2012",78.25,kona pacific farmers cooperative,Hawaiian Kona,NA
Arabica,Indonesia,ijen,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,0.13,NA,1300,1300,1300,"July 18th, 2017",78.17,sanjava coffee,Java,1300
Arabica,Mexico,cordoba,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,0.11,Green,1050,1050,1050,"July 11th, 2012",78.08,gustavo amieva gonzalez,Typica,1050
Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)",Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,0,Green,650,650,650,"June 6th, 2017",78,"lin, che-hao krude 林哲豪",Yellow Bourbon,650
Arabica,Honduras,intibuca,Natural / Dry,6.83,7,6.67,7,7,6.83,10,10,10,6.67,0.11,Green,1350,1350,1350,"May 15th, 2014",78,cafes finos de exportacion s de r.l.,Pacas,1350
Arabica,United States (Hawaii),kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,0.12,Green,NA,NA,NA,"March 18th, 2014",78,eileen koyanagi,Hawaiian Kona,NA
Arabica,Guatemala,oriente,Washed / Wet,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,0.1,Green,1219.2,1219.2,1219.2,"February 7th, 2014",78,juan luis alvarado romero,Other,4000 p.s.n.m
Arabica,China,yunnan,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,0.1,Green,1200,1200,1200,"September 5th, 2013",78,samuel eli gurel,Typica,1200 meters
Arabica,Guatemala,oriente,Washed / Wet,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,0.11,Green,1310.64,1310.64,1310.64,"April 29th, 2013",78,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,"motozintla, chiapas",Washed / Wet,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,0.12,Green,850,850,850,"September 11th, 2012",78,alejandro garcia palacios,Other,850
Arabica,Colombia,NA,NA,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,0.1,Green,NA,NA,NA,"December 1st, 2011",78,mao-heng chu,NA,NA
Arabica,Costa Rica,occidental,Washed / Wet,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,0.12,Green,1200,1200,1200,"February 3rd, 2015",77.92,santa laura exportadora de cafe s.l.e.c. s.a.,Caturra,1200 msm
Arabica,Mexico,petatlan,Washed / Wet,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,0.11,Green,1248,1248,1248,"July 26th, 2012",77.92,gustavo abarca solis,Typica,1248
Arabica,Guatemala,oriente,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,0.11,Green,NA,NA,NA,"January 13th, 2012",77.92,juan luis alvarado romero,Bourbon,NA
